symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
ABSLAMC,ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,2026-07-15,874,QUALIFIED_CANDIDATE,True,True,50.5,False,None,True,True,False,True,True,True,1121.01,52.6,1068.73,1006.6,,,0.95,0.071,,0.57,0.5,0.41,False,True,False,False,SOS,2026-06-15,False,True,False,False,94,"Bar vol_ratio=2.75x, spread_ratio=1.68x, close_pos=0.81. Candidate SOS: close=1118.08 broke above range resistance=1096.03 (+2.01%), strong close position=0.81 (threshold > 0.7), volume 2.75x avg (threshold >= 1.5x), spread 1.68x ATR",1298.22,15.8,33,True,"[QUALIFIED_CANDIDATE] Score: 50.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (1068.7>1006.6), ATR Contraction (0.95<1.0), BBW Contraction) | VSA: Vol Ratio: 0.57x, Close Pos: 0.41, No Demand | Candidate Event: SOS (Bar vol_ratio=2.75x, spread_ratio=1.68x, close_pos=0.81. Candidate SOS: close=1118.08 broke above range resistance=1096.03 (+2.01%), strong close position=0.81 (threshold > 0.7), volume 2.75x avg (threshold >= 1.5x), spread 1.68x ATR) | P&F Target: ₹1298.22 (+15.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AABSLAMC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AABSLAMC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AABSLAMC&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ABREL,ABREL.NS,Aditya Birla Real Estate Limited,2026-07-15,874,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,True,True,True,True,1426.6,60.3,1312.96,1301.67,,,0.94,0.155,,0.37,0.63,0.37,False,False,False,False,LPS,2026-05-15,True,False,False,False,119,"Bar vol_ratio=0.30x, spread_ratio=0.55x, close_pos=0.21. Candidate LPS: higher low=1282.76 vs prior ST low=1265.39 (+1.4%), holding above range support=1078.22, low volume 0.30x avg (threshold < 0.75x), spread 0.55x ATR, close pos=0.21",1769.65,24.0,32,False,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (1313.0>1301.7), RSI(14) Bullish (60.3), ATR Contraction (0.94<1.0), BBW Contraction) | VSA: Vol Ratio: 0.37x, Close Pos: 0.37 | Candidate Event: LPS (Bar vol_ratio=0.30x, spread_ratio=0.55x, close_pos=0.21. Candidate LPS: higher low=1282.76 vs prior ST low=1265.39 (+1.4%), holding above range support=1078.22, low volume 0.30x avg (threshold < 0.75x), spread 0.55x ATR, close pos=0.21) | P&F Target: ₹1769.65 (+24.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AABREL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AABREL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AABREL&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ABDL,ABDL.NS,Allied Blenders and Distillers Limited,2026-07-15,507,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,False,False,True,True,620.45,46.7,596.93,537.5,,,1.11,0.16,,0.87,0.78,0.53,False,False,False,False,SOS,2026-07-06,False,True,False,False,57,"Bar vol_ratio=5.18x, spread_ratio=2.58x, close_pos=0.85. Candidate SOS: close=702.70 broke above range resistance=675.95 (+3.96%), strong close position=0.85 (threshold > 0.7), volume 5.18x avg (threshold >= 1.5x), spread 2.58x ATR",733.71,18.3,23,True,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (596.9>537.5), BBW Contraction) | VSA: Vol Ratio: 0.87x, Close Pos: 0.53 | Candidate Event: SOS (Bar vol_ratio=5.18x, spread_ratio=2.58x, close_pos=0.85. Candidate SOS: close=702.70 broke above range resistance=675.95 (+3.96%), strong close position=0.85 (threshold > 0.7), volume 5.18x avg (threshold >= 1.5x), spread 2.58x ATR) | P&F Target: ₹733.71 (+18.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AABDL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AABDL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AABDL&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
AARTIDRUGS,AARTIDRUGS.NS,Aarti Drugs Limited,2026-07-15,874,WATCHLIST,True,False,47.5,False,None,False,True,False,False,False,True,421.6,76.2,380.55,370.14,,,1.08,0.138,,2.89,1.84,0.72,False,False,False,False,SOS,2026-07-15,False,True,False,False,134,"Bar vol_ratio=2.89x, spread_ratio=1.84x, close_pos=0.72. Candidate SOS: close=421.60 broke above range resistance=413.90 (+1.86%), strong close position=0.72 (threshold > 0.7), volume 2.89x avg (threshold >= 1.5x), spread 1.84x ATR",1340.44,217.9,57,True,"[WATCHLIST] Score: 47.5/100.0 | Mech Qual: FAIL (Daily DMA(50/100) Up (380.6>370.1)) | VSA: Vol Ratio: 2.89x, Close Pos: 0.72 | Candidate Event: SOS (Bar vol_ratio=2.89x, spread_ratio=1.84x, close_pos=0.72. Candidate SOS: close=421.60 broke above range resistance=413.90 (+1.86%), strong close position=0.72 (threshold > 0.7), volume 2.89x avg (threshold >= 1.5x), spread 1.84x ATR) | P&F Target: ₹1340.44 (+217.9% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAARTIDRUGS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAARTIDRUGS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAARTIDRUGS&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
AADHARHFC,AADHARHFC.NS,Aadhar Housing Finance Limited,2026-07-15,540,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,False,False,True,True,513.75,49.7,494.5,483.95,,,1.01,0.14,,0.32,0.55,0.18,False,False,True,False,SOS,2026-07-03,False,True,False,False,67,"Bar vol_ratio=2.06x, spread_ratio=1.46x, close_pos=0.87. Candidate SOS: close=555.60 broke above range resistance=542.00 (+2.51%), strong close position=0.87 (threshold > 0.7), volume 2.06x avg (threshold >= 1.5x), spread 1.46x ATR",1008.3,96.3,39,True,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (494.5>483.9), BBW Contraction) | VSA: Vol Ratio: 0.32x, Close Pos: 0.18, No Supply (Dry-up) | Candidate Event: SOS (Bar vol_ratio=2.06x, spread_ratio=1.46x, close_pos=0.87. Candidate SOS: close=555.60 broke above range resistance=542.00 (+2.51%), strong close position=0.87 (threshold > 0.7), volume 2.06x avg (threshold >= 1.5x), spread 1.46x ATR) | P&F Target: ₹1008.30 (+96.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAADHARHFC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAADHARHFC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAADHARHFC&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ABB,ABB.NS,ABB India Limited,2026-07-15,874,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,True,True,7120.67,59.1,6820.37,6624.53,,,0.95,0.086,,2.71,1.93,0.81,False,False,False,False,SOS,2026-04-10,False,True,False,False,131,"Bar vol_ratio=1.90x, spread_ratio=1.39x, close_pos=0.84. Candidate SOS: close=6752.07 broke above range resistance=6537.98 (+3.27%), strong close position=0.84 (threshold > 0.7), volume 1.90x avg (threshold >= 1.5x), spread 1.39x ATR",7122.36,0.0,29,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (6820.4>6624.5), RSI(14) Bullish (59.1), ATR Contraction (0.95<1.0), BBW Contraction) | VSA: Vol Ratio: 2.71x, Close Pos: 0.81 | Candidate Event: SOS (Bar vol_ratio=1.90x, spread_ratio=1.39x, close_pos=0.84. Candidate SOS: close=6752.07 broke above range resistance=6537.98 (+3.27%), strong close position=0.84 (threshold > 0.7), volume 1.90x avg (threshold >= 1.5x), spread 1.39x ATR) | P&F Target: ₹7122.36 (+0.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AABB&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AABB&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AABB&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ACC,ACC.NS,ACC Limited,2026-07-15,874,WATCHLIST,True,False,40.0,False,None,False,False,True,True,True,True,1383.2,55.3,1356.0,1392.94,,,0.95,0.066,,1.09,1.28,0.68,False,False,False,False,LPS,2026-05-28,True,False,False,False,121,"Bar vol_ratio=0.00x, spread_ratio=0.00x, close_pos=0.50. Candidate LPS: higher low=1418.39 vs prior ST low=1349.39 (+5.1%), holding above range support=1244.50, low volume 0.00x avg (threshold < 0.75x), spread 0.00x ATR, close pos=0.50",1910.27,38.1,9,False,"[WATCHLIST] Score: 40.0/100.0 | Mech Qual: FAIL (RSI(14) Bullish (55.3), ATR Contraction (0.95<1.0), BBW Contraction) | VSA: Vol Ratio: 1.09x, Close Pos: 0.68 | Candidate Event: LPS (Bar vol_ratio=0.00x, spread_ratio=0.00x, close_pos=0.50. Candidate LPS: higher low=1418.39 vs prior ST low=1349.39 (+5.1%), holding above range support=1244.50, low volume 0.00x avg (threshold < 0.75x), spread 0.00x ATR, close pos=0.50) | P&F Target: ₹1910.27 (+38.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AACC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AACC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AACC&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
AARTIIND,AARTIIND.NS,Aarti Industries Limited,2026-07-15,874,DISQUALIFIED,True,True,40.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,True,True,500.7,61.7,472.83,457.58,,,0.95,0.096,,4.86,1.92,0.63,False,False,False,False,UTAD,2026-07-15,False,False,False,True,126,"Bar vol_ratio=4.86x, spread_ratio=1.92x, close_pos=0.63. Candidate UTAD: intrabar high=510.90 exceeded range resistance=506.20 (+0.93%), closed back below at 500.70 (close pos=0.63), elevated volume 4.86x avg (threshold >= 1.5x), spread 1.92x ATR",965.45,92.8,32,False,[DISQUALIFIED] Score: 40.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAARTIIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAARTIIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAARTIIND&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ABLBL,ABLBL.NS,Aditya Birla Lifestyle Brands Limited,2026-07-15,265,WATCHLIST,True,False,35.5,False,None,False,False,False,True,True,True,96.41,47.9,99.49,99.98,,,0.73,0.066,,0.32,0.39,0.3,False,False,True,False,LPS,2026-06-30,True,False,False,False,48,"Bar vol_ratio=0.35x, spread_ratio=0.41x, close_pos=0.17. Candidate LPS: higher low=95.49 vs prior Spring low=93.70 (+1.9%), holding above range support=93.70, low volume 0.35x avg (threshold < 0.75x), spread 0.41x ATR, close pos=0.17",161.69,67.7,8,True,"[WATCHLIST] Score: 35.5/100.0 | Mech Qual: FAIL (ATR Contraction (0.73<1.0), BBW Contraction) | VSA: Vol Ratio: 0.32x, Close Pos: 0.30, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.35x, spread_ratio=0.41x, close_pos=0.17. Candidate LPS: higher low=95.49 vs prior Spring low=93.70 (+1.9%), holding above range support=93.70, low volume 0.35x avg (threshold < 0.75x), spread 0.41x ATR, close pos=0.17) | P&F Target: ₹161.69 (+67.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AABLBL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AABLBL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AABLBL&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
360ONE,360ONE.NS,360 ONE WAM LIMITED,2026-07-15,873,WATCHLIST,True,False,35.5,False,None,False,False,False,False,True,True,1098.6,48.9,1102.03,1070.41,,,1.0,0.091,,0.54,0.92,0.22,False,False,False,False,AR,2026-07-10,False,False,False,False,112,"Bar vol_ratio=1.88x, spread_ratio=0.98x, close_pos=0.84. Candidate AR: up bar 2 bar(s) after SC (SC date=2026-07-08 00:00:00, SC price=1091.70), Open=1106.80, Close=1129.00, close pos=0.84, volume 1.88x avg (threshold >= 1.0x), spread 0.98x ATR",1912.05,74.0,58,False,"[WATCHLIST] Score: 35.5/100.0 | Mech Qual: FAIL (BBW Contraction) | VSA: Vol Ratio: 0.54x, Close Pos: 0.22 | Candidate Event: AR (Bar vol_ratio=1.88x, spread_ratio=0.98x, close_pos=0.84. Candidate AR: up bar 2 bar(s) after SC (SC date=2026-07-08 00:00:00, SC price=1091.70), Open=1106.80, Close=1129.00, close pos=0.84, volume 1.88x avg (threshold >= 1.0x), spread 0.98x ATR) | P&F Target: ₹1912.05 (+74.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3A360ONE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3A360ONE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3A360ONE&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ADANIENSOL,ADANIENSOL.NS,Adani Energy Solutions Limited,2026-07-15,874,DISQUALIFIED,True,True,30.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,True,False,True,1678.0,67.7,1492.62,1303.37,,,0.95,0.18,,0.47,0.71,0.31,False,False,False,False,UTAD,2026-07-08,False,False,False,True,105,"Bar vol_ratio=1.78x, spread_ratio=1.56x, close_pos=0.29. Candidate UTAD: intrabar high=1712.00 exceeded range resistance=1663.90 (+2.89%), closed back below at 1655.50 (close pos=0.29), elevated volume 1.78x avg (threshold >= 1.5x), spread 1.56x ATR",1805.3,7.6,9,True,[DISQUALIFIED] Score: 30.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AADANIENSOL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADANIENSOL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADANIENSOL&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ACMESOLAR,ACMESOLAR.NS,Acme Solar Holdings Limited,2026-07-15,415,DISQUALIFIED,True,True,25.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,True,True,392.15,68.5,334.46,299.6,,,1.02,0.189,,1.02,0.68,0.87,False,False,False,False,UTAD,2026-07-14,False,False,False,True,54,"Bar vol_ratio=2.20x, spread_ratio=1.71x, close_pos=0.45. Candidate UTAD: intrabar high=398.65 exceeded range resistance=398.15 (+0.13%), closed back below at 384.60 (close pos=0.45), elevated volume 2.20x avg (threshold >= 1.5x), spread 1.71x ATR",401.6,2.4,16,False,[DISQUALIFIED] Score: 25.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AACMESOLAR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AACMESOLAR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AACMESOLAR&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
3MINDIA,3MINDIA.NS,3M India Limited,2026-07-15,872,DISQUALIFIED,True,True,25.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,True,False,False,True,35417.08,65.2,32512.44,32514.41,,,1.2,0.137,,1.89,1.19,0.12,False,False,False,False,UTAD,2026-07-15,False,False,False,True,134,"Bar vol_ratio=1.89x, spread_ratio=1.19x, close_pos=0.12. Candidate UTAD: intrabar high=36353.52 exceeded range resistance=36166.23 (+0.52%), closed back below at 35417.08 (close pos=0.12), elevated volume 1.89x avg (threshold >= 1.5x), spread 1.19x ATR",62956.64,77.8,47,False,[DISQUALIFIED] Score: 25.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3A3MINDIA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3A3MINDIA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3A3MINDIA&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ADANIPOWER,ADANIPOWER.NS,Adani Power Limited,2026-07-15,874,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,True,True,218.97,45.9,225.82,198.29,,,0.85,0.103,,1.15,1.55,0.09,False,False,False,False,UTAD,2026-05-29,False,False,False,True,105,"Bar vol_ratio=1.58x, spread_ratio=1.37x, close_pos=0.10. Candidate UTAD: intrabar high=254.20 exceeded range resistance=252.65 (+0.61%), closed back below at 243.37 (close pos=0.10), elevated volume 1.58x avg (threshold >= 1.5x), spread 1.37x ATR",246.43,12.5,32,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPOWER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPOWER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPOWER&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ADANIPORTS,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,2026-07-15,874,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,True,False,True,1829.1,53.2,1800.42,1642.88,,,0.92,0.063,,0.48,0.56,0.57,False,True,False,False,UTAD,2026-07-01,False,False,False,True,100,"Bar vol_ratio=1.87x, spread_ratio=1.75x, close_pos=0.49. Candidate UTAD: intrabar high=1881.70 exceeded range resistance=1850.00 (+1.71%), closed back below at 1848.20 (close pos=0.49), elevated volume 1.87x avg (threshold >= 1.5x), spread 1.75x ATR",2736.08,49.6,46,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPORTS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPORTS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADANIPORTS&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ACE,ACE.NS,Action Construction Equipment Limited,2026-07-15,874,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,1004.4,57.7,935.03,899.95,,,0.94,0.064,,1.11,1.14,0.91,False,False,False,False,UTAD,2026-06-23,False,False,False,True,89,"Bar vol_ratio=1.89x, spread_ratio=1.49x, close_pos=0.11. Candidate UTAD: intrabar high=1047.00 exceeded range resistance=1017.00 (+2.95%), closed back below at 1007.85 (close pos=0.11), elevated volume 1.89x avg (threshold >= 1.5x), spread 1.49x ATR",1278.5,27.3,15,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AACE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AACE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AACE&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
AAVAS,AAVAS.NS,Aavas Financiers Limited,2026-07-15,874,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,1500.9,57.1,1413.76,1332.42,,,0.82,0.058,,0.53,1.66,0.87,False,False,False,False,UTAD,2026-06-22,False,False,False,True,104,"Bar vol_ratio=3.48x, spread_ratio=3.04x, close_pos=0.81. Candidate UTAD: intrabar high=1495.00 exceeded range resistance=1494.90 (+0.01%), closed back below at 1466.60 (close pos=0.81), elevated volume 3.48x avg (threshold >= 1.5x), spread 3.04x ATR",1665.6,11.0,6,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAAVAS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAAVAS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAAVAS&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
5PAISA,5PAISA.NS,5Paisa Capital Limited,2026-07-15,873,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,390.85,68.2,335.58,321.81,,,1.2,0.217,,1.38,0.86,0.3,False,False,False,False,UTAD,2026-07-03,False,False,False,True,130,"Bar vol_ratio=2.09x, spread_ratio=1.20x, close_pos=0.32. Candidate UTAD: intrabar high=398.00 exceeded range resistance=394.00 (+1.02%), closed back below at 387.65 (close pos=0.32), elevated volume 2.09x avg (threshold >= 1.5x), spread 1.20x ATR",676.65,73.1,24,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3A5PAISA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3A5PAISA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3A5PAISA&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
20MICRONS,20MICRONS.NS,20 Microns Limited,2026-07-15,873,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,203.18,59.7,187.7,176.53,,,0.86,0.133,,0.27,0.55,0.3,False,False,True,False,UTAD,2026-06-23,False,False,False,True,115,"Bar vol_ratio=13.19x, spread_ratio=3.34x, close_pos=0.56. Candidate UTAD: intrabar high=218.11 exceeded range resistance=206.68 (+5.53%), closed back below at 205.15 (close pos=0.56), elevated volume 13.19x avg (threshold >= 1.5x), spread 3.34x ATR",252.68,24.4,33,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3A20MICRONS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3A20MICRONS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3A20MICRONS&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
63MOONS,63MOONS.NS,63 moons technologies limited,2026-07-15,874,DISQUALIFIED,True,True,21.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,False,False,True,719.75,61.5,666.23,635.76,,,1.11,0.136,,0.56,0.97,0.12,False,False,False,False,UTAD,2026-07-13,False,False,False,True,86,"Bar vol_ratio=9.50x, spread_ratio=3.07x, close_pos=0.49. Candidate UTAD: intrabar high=777.80 exceeded range resistance=759.00 (+2.48%), closed back below at 734.20 (close pos=0.49), elevated volume 9.50x avg (threshold >= 1.5x), spread 3.07x ATR",805.7,11.9,29,False,[DISQUALIFIED] Score: 21.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3A63MOONS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3A63MOONS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3A63MOONS&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
ADFFOODS,ADFFOODS.NS,ADF Foods Limited,2026-07-15,874,DISQUALIFIED,True,True,15.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,False,True,True,304.33,51.3,289.0,247.05,,,1.02,0.081,,0.13,0.83,0.07,False,False,False,False,UTAD,2026-07-02,False,False,False,True,104,"Bar vol_ratio=15.83x, spread_ratio=2.41x, close_pos=0.16. Candidate UTAD: intrabar high=346.19 exceeded range resistance=319.30 (+8.42%), closed back below at 316.40 (close pos=0.16), elevated volume 15.83x avg (threshold >= 1.5x), spread 2.41x ATR",228.56,-24.9,17,True,[DISQUALIFIED] Score: 15.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AADFFOODS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADFFOODS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADFFOODS&interval=75,pending,data/research_datasets/20260715,2026-08-23 13:20:04 UTC
